x,y,z,th,uwb_x,uwb_y,uwb_z
0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.833235861099674e-15,2.041384879264682e-13,0.024999999999510122,-5.9896105167599745e-15,6.833235861099674e-15,2.041384879264682e-13,0.024999999999510122
6.833231625934938e-15,2.0477941230350457e-13,0.024999999999510122,-5.9896409295440635e-15,-0.009999999999993167,2.0477941230350457e-13,0.014999999999510122
6.833229084836096e-15,2.0542033648306978e-13,0.024999999999510122,-5.989671359047971e-15,-0.009999999999993167,2.0542033648306978e-13,0.014999999999510122
6.833226120220781e-15,2.0606126047684694e-13,0.024999999999510122,-5.989701810392693e-15,-0.009999999999993167,2.0606126047684694e-13,0.024999999999510122
6.833226120220781e-15,2.0606126047684694e-13,0.024999999999510122,-5.989701810392693e-15,-0.009999999999993167,2.0606126047684694e-13,0.024999999999510122
6.833226120220781e-15,2.0606126047684694e-13,0.024999999999510122,-5.989701810392693e-15,-0.009999999999993167,2.0606126047684694e-13,0.024999999999510122
8.406690856214494e-06,2.1607523157522296e-13,1.193732282193283,2.0097201584394384e-14,-0.009991593309143785,2.1607523157522296e-13,1.193732282193283
8.551187739063099e-06,2.1607649976606677e-13,1.1985206281002188,2.010070937177559e-14,-0.009991448812260937,-0.009999999999783923,1.1885206281002187
8.551187739063099e-06,2.1607649976606677e-13,1.1985206281002188,2.010070937177559e-14,-0.009991448812260937,-0.009999999999783923,1.1885206281002187
1.2240939762699976,2.6540037218669383e-13,1.264639998442307,2.014952754308823e-14,1.2140939762699976,-0.0099999999997346,1.264639998442307
1.262914482210754,2.6696460786751987e-13,1.2647604940568582,2.0149626689439376e-14,1.252914482210754,-0.009999999999733035,1.2547604940568582
1.262914482210754,2.6696460786751987e-13,1.2647604940568582,2.0149626689439376e-14,1.252914482210754,-0.009999999999733035,1.2547604940568582
2.1289720215276993,-1.106245362171314,1.26638841857898,0.00023842854399530475,2.1289720215276993,-1.106245362171314,1.25638841857898
2.1313574247965428,-1.1446076564850358,1.2663922048203566,0.00024210120027213863,2.121357424796543,-1.1546076564850358,1.2663922048203566
2.1313574247965428,-1.1446076564850358,1.2663922048203566,0.00024210120027213863,2.121357424796543,-1.1546076564850358,1.2663922048203566
3.337265034362178,-2.0184953581481055,1.26641460930096,7.113265045648546e-05,3.327265034362178,-2.0284953581481053,1.25641460930096
3.3759686547949945,-2.0205811756715977,1.2664133129277104,6.814734394778807e-05,3.3659686547949947,-2.0205811756715977,1.2664133129277104
3.3759686547949945,-2.0205811756715977,1.2664133129277104,6.814734394778807e-05,3.3659686547949947,-2.0205811756715977,1.2664133129277104
4.267641338829864,-0.8887805490694431,1.2663575833784357,-0.00023162888993688948,4.267641338829864,-0.8987805490694432,1.2663575833784357
4.267641338829864,-0.8887805490694431,1.2663575833784357,-0.00023162888993688948,4.267641338829864,-0.8987805490694432,1.2663575833784357
3.4005280354622816,0.01597385383824849,1.266380179957007,-9.179948238377456e-05,3.4005280354622816,0.005973853838248491,1.266380179957007
3.3633747353394705,0.019423184007960715,1.2663819253486421,-8.776993805136513e-05,3.3533747353394707,0.019423184007960715,1.2563819253486421
3.3633747353394705,0.019423184007960715,1.2663819253486421,-8.776993805136513e-05,3.3533747353394707,0.019423184007960715,1.2563819253486421
2.4967246992338428,-0.7324519897055776,1.2664529468166723,0.00019032826427288173,2.486724699233843,-0.7324519897055776,1.2564529468166723
2.4926583499835546,-0.7687969302143339,1.266453815182485,0.00019601985314007735,2.482658349983555,-0.7687969302143339,1.256453815182485
2.4926583499835546,-0.7687969302143339,1.266453815182485,0.00019601985314007735,2.482658349983555,-0.7687969302143339,1.256453815182485
3.234566751849519,-1.5859561934669661,1.266438367387551,0.00010440589160975594,3.2245667518495194,-1.5959561934669662,1.266438367387551
3.270847313956163,-1.5899765536520423,1.2664363968188448,0.00010025413734637867,3.2608473139561633,-1.5999765536520423,1.2664363968188448
3.270847313956163,-1.5899765536520423,1.2664363968188448,0.00010025413734637867,3.2608473139561633,-1.5999765536520423,1.2664363968188448
4.129205222439196,-0.6468773213351734,1.266349143049209,-0.00021211405282942091,4.129205222439196,-0.6568773213351734,1.266349143049209
4.129205222439196,-0.6468773213351734,1.266349143049209,-0.00021211405282942091,4.129205222439196,-0.6568773213351734,1.266349143049209
3.1758265654540256,0.27195664040195544,1.26638726222547,-8.510084274156694e-05,3.165826565454026,0.27195664040195544,1.25638726222547
3.1381118997141484,0.2748264698948446,1.2663900706276112,-8.156771602574548e-05,3.1381118997141484,0.2748264698948446,1.2563900706276112
3.1381118997141484,0.2748264698948446,1.2663900706276112,-8.156771602574548e-05,3.1381118997141484,0.2748264698948446,1.2563900706276112
2.268754395968073,-0.732726973443706,1.2665049040463405,0.00022269935659708078,2.268754395968073,-0.742726973443706,1.2665049040463405
2.2661651123162665,-0.7707140485149911,1.2665058638312068,0.00022719001656292846,2.2661651123162665,-0.7807140485149912,1.2565058638312068
2.2661651123162665,-0.7707140485149911,1.2665058638312068,0.00022719001656292846,2.2661651123162665,-0.7807140485149912,1.2565058638312068
3.1880332854109077,-1.6520777364665777,1.2664642484051472,9.54377057029949e-05,3.1880332854109077,-1.6620777364665777,1.2564642484051471
3.225540623688605,-1.6551395309018833,1.2664610108174421,9.174901792266862e-05,3.215540623688605,-1.6651395309018833,1.256461010817442
3.225540623688605,-1.6551395309018833,1.2664610108174421,9.174901792266862e-05,3.215540623688605,-1.6651395309018833,1.256461010817442
4.100879970132053,-0.7803491952689817,1.266330169680084,-0.00019995591263356698,4.090879970132053,-0.7903491952689817,1.256330169680084
