x,y,z,th,uwb_x,uwb_y,uwb_z
0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.829739732609882e-15,9.357346043012325e-13,0.024999999999510122,-6.024338506399462e-15,0.01000000000000683,-0.009999999999064266,0.034999999999510124
6.829739732609882e-15,9.357346043012325e-13,0.024999999999510122,-6.024338506399462e-15,0.01000000000000683,-0.009999999999064266,0.034999999999510124
1.1359323799747858e-05,9.452007714284553e-13,1.2595115854003718,2.0111987858568272e-14,0.020011359323799747,0.0300000000009452,1.2395115854003718
1.1359323799747858e-05,9.452007714284553e-13,1.2595115854003718,2.0111987858568272e-14,0.020011359323799747,0.0300000000009452,1.2395115854003718
0.009742089967933673,-1.2058262728180595,1.264861256823336,0.0002437709718794411,-0.0002579100320663271,-1.2058262728180595,1.254861256823336
0.009742089967933673,-1.2058262728180595,1.264861256823336,0.0002437709718794411,-0.0002579100320663271,-1.2058262728180595,1.254861256823336
1.13507965928451,-2.1019042793362703,1.2649706740868174,6.799534471218249e-05,1.12507965928451,-2.0819042793362703,1.2749706740868174
1.172391752686819,-2.1034414807742463,1.2649696641928276,6.492840318974751e-05,1.152391752686819,-2.113441480774246,1.2449696641928276
1.172391752686819,-2.1034414807742463,1.2649696641928276,6.492840318974751e-05,1.152391752686819,-2.113441480774246,1.2449696641928276
2.145626241848608,-3.313962186340157,1.264917416055804,0.00025920161948941693,2.145626241848608,-3.313962186340157,1.2849174160558041
2.1513470821718443,-3.352351941900967,1.2649169286247162,0.00026239026684489453,2.1313470821718443,-3.332351941900967,1.2449169286247161
2.1513470821718443,-3.352351941900967,1.2649169286247162,0.00026239026684489453,2.1313470821718443,-3.332351941900967,1.2449169286247161
3.411849835110052,-4.1674654768586965,1.2648643650265488,7.005849773466628e-05,3.4218498351100517,-4.1674654768586965,1.2448643650265487
3.4490417152408357,-4.167289044531899,1.2648624186443806,6.699259476860347e-05,3.4290417152408357,-4.187289044531899,1.2448624186443806
3.4490417152408357,-4.167289044531899,1.2648624186443806,6.699259476860347e-05,3.4290417152408357,-4.187289044531899,1.2448624186443806
4.294797900229819,-2.9375229594526666,1.264787023781583,-0.0002358565584836828,4.3047979002298185,-2.9475229594526664,1.254787023781583
4.294797900229819,-2.9375229594526666,1.264787023781583,-0.0002358565584836828,4.3047979002298185,-2.9475229594526664,1.254787023781583
3.083278261301661,-1.9925906442684813,1.26483726440172,-4.6058996218979406e-05,3.063278261301661,-1.9725906442684813,1.29483726440172
3.044412457965163,-1.991899148154643,1.264839907018768,-4.302024565732262e-05,3.024412457965163,-2.001899148154643,1.294839907018768
3.044412457965163,-1.991899148154643,1.264839907018768,-4.302024565732262e-05,3.024412457965163,-2.001899148154643,1.294839907018768
2.2420455976535254,-3.258824828910728,1.2649408741796968,0.0002708297348090118,2.272045597653525,-3.2488248289107284,1.2849408741796968
2.243067961818325,-3.2996848773090295,1.2649413500407383,0.0002746646604469912,2.263067961818325,-3.3096848773090293,1.2949413500407383
2.243067961818325,-3.2996848773090295,1.2649413500407383,0.0002746646604469912,2.263067961818325,-3.3096848773090293,1.2949413500407383
3.533175399568822,-4.2063817998926165,1.2648724351627472,9.116706337091078e-05,3.523175399568822,-4.2063817998926165,1.2748724351627472
3.5746771342354986,-4.207634973654596,1.2648689885951667,8.790801478282939e-05,3.5746771342354986,-4.1776349736545955,1.2748689885951667
3.5746771342354986,-4.207634973654596,1.2648689885951667,8.790801478282939e-05,3.5746771342354986,-4.1776349736545955,1.2748689885951667
4.536531495757554,-3.078634648248642,1.2647305249168654,-0.00020364537814716153,4.546531495757554,-3.098634648248642,1.2447305249168654
4.536531495757554,-3.078634648248642,1.2647305249168654,-0.00020364537814716153,4.546531495757554,-3.098634648248642,1.2447305249168654
3.453004221202189,-2.299220147014181,1.2647941575836374,-3.313181628896413e-05,3.433004221202189,-2.299220147014181,1.2547941575836374
3.416180981401337,-2.3001314176278345,1.264797790097292,-3.0018943447897716e-05,3.416180981401337,-2.3001314176278345,1.254797790097292
3.416180981401337,-2.3001314176278345,1.264797790097292,-3.0018943447897716e-05,3.416180981401337,-2.3001314176278345,1.254797790097292
2.659281239836343,-3.4818044482700303,1.2649373685501417,0.00024956610393000745,2.6692812398363426,-3.49180444827003,1.2849373685501417
2.6606018934525655,-3.517799521686239,1.2649379388533912,0.000252833686957367,2.6406018934525655,-3.5077995216862394,1.2849379388533912
2.6606018934525655,-3.517799521686239,1.2649379388533912,0.000252833686957367,2.6406018934525655,-3.5077995216862394,1.2849379388533912
3.4602335301208256,-4.257577006959935,1.264888983907047,0.00011886939045289291,3.450233530120826,-4.267577006959935,1.264888983907047
3.4952525847538163,-4.259096547694419,1.2648854387967712,0.00011439420608010776,3.4952525847538163,-4.249096547694419,1.2448854387967712
3.4952525847538163,-4.259096547694419,1.2648854387967712,0.00011439420608010776,3.4952525847538163,-4.249096547694419,1.2448854387967712
4.235765677057263,-3.041611248349433,1.264742371781672,-0.00023040658466987198,4.215765677057264,-3.041611248349433,1.274742371781672
4.235765677057263,-3.041611248349433,1.264742371781672,-0.00023040658466987198,4.215765677057264,-3.041611248349433,1.274742371781672
3.405582890989529,-2.099384928649179,1.264795501512992,-9.854578046758903e-05,3.415582890989529,-2.099384928649179,1.274795501512992
3.368085712263464,-2.09590719927528,1.264799745647551,-9.360936122008773e-05,3.368085712263464,-2.08590719927528,1.254799745647551
3.368085712263464,-2.09590719927528,1.264799745647551,-9.360936122008773e-05,3.368085712263464,-2.08590719927528,1.254799745647551
