x,y,z,th,uwb_x,uwb_y,uwb_z
0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.346008431543746e-15,6.07487173127254e-13,1.02499999999951,-5.956486636149604e-15,7.346008431543746e-15,-0.009999999999392512,1.01499999999951
7.346005466928431e-15,6.081280970149307e-13,1.02499999999951,-5.956517065915523e-15,7.346005466928431e-15,6.081280970149307e-13,1.01499999999951
7.346005466928431e-15,6.081280970149307e-13,1.02499999999951,-5.956517065915523e-15,7.346005466928431e-15,6.081280970149307e-13,1.01499999999951
7.346005466928431e-15,6.081280970149307e-13,1.02499999999951,-5.956517065915523e-15,7.346005466928431e-15,6.081280970149307e-13,1.01499999999951
8.406456597835618e-06,6.175572354004867e-13,2.1950523053886117,2.0077723415493122e-14,8.406456597835618e-06,6.175572354004867e-13,2.1950523053886117
8.552278286304701e-06,6.175585109329801e-13,2.1999182974715366,2.0081249674547567e-14,-0.009991447721713696,6.175585109329801e-13,2.1999182974715366
8.552278286304701e-06,6.175585109329801e-13,2.1999182974715366,2.0081249674547567e-14,-0.009991447721713696,6.175585109329801e-13,2.1999182974715366
0.8400097059249768,-0.05759676428469646,2.2655336134035924,1.3617356349101955e-05,0.8400097059249768,-0.05759676428469646,2.2655336134035924
0.8742009386589213,-0.059940859976217516,2.2657604597505197,1.3895893282219058e-05,0.8742009386589213,-0.06994085997621752,2.25576045975052
0.8742009386589213,-0.059940859976217516,2.2657604597505197,1.3895893282219058e-05,0.8742009386589213,-0.06994085997621752,2.25576045975052
1.63184254901861,-0.9605081014167639,2.26880242034774,0.00021023245858709191,1.62184254901861,-0.9705081014167639,2.26880242034774
1.6335977303083575,-0.9963205269392402,2.268812806449079,0.0002144268320379513,1.6235977303083575,-1.0063205269392401,2.2588128064490793
1.6335977303083575,-0.9963205269392402,2.268812806449079,0.0002144268320379513,1.6235977303083575,-1.0063205269392401,2.2588128064490793
2.508206168850803,-1.8685984350839902,2.2689351604485894,0.00010512895196901814,2.4982061688508033,-1.8785984350839902,2.2689351604485894
2.5436373659572102,-1.87460239889403,2.268934563017648,0.00010176053549186784,2.5436373659572102,-1.87460239889403,2.268934563017648
2.5436373659572102,-1.87460239889403,2.268934563017648,0.00010176053549186784,2.5436373659572102,-1.87460239889403,2.268934563017648
3.300479532461901,-1.2252491201982758,2.268898553054255,-0.0001671848850098279,3.300479532461901,-1.2352491201982758,2.258898553054255
3.300479532461901,-1.2252491201982758,2.268898553054255,-0.0001671848850098279,3.300479532461901,-1.2352491201982758,2.258898553054255
2.3139970140276174,-0.3821338021380121,2.2689228565992225,-7.841895593305515e-05,2.3139970140276174,-0.3821338021380121,2.2689228565992225
2.274556488078924,-0.3787926470145486,2.2689245873084936,-7.499501534962681e-05,2.274556488078924,-0.3787926470145486,2.2689245873084936
2.274556488078924,-0.3787926470145486,2.2689245873084936,-7.499501534962681e-05,2.274556488078924,-0.3787926470145486,2.2689245873084936
1.41594710084365,-1.1333776155848927,2.2689927406869725,0.00019045814595999307,1.41594710084365,-1.1433776155848927,2.2689927406869725
1.4143186248555164,-1.1682955619628324,2.2689934282815765,0.0001956197443184798,1.4143186248555164,-1.1782955619628324,2.2589934282815767
1.4143186248555164,-1.1682955619628324,2.2689934282815765,0.0001956197443184798,1.4143186248555164,-1.1782955619628324,2.2589934282815767
2.2775786557319146,-1.9430070194294953,2.268970679987134,9.186578340021831e-05,2.267578655731915,-1.9430070194294953,2.268970679987134
2.3142516483726485,-1.9459155723292296,2.2689686984363977,8.811684722447884e-05,2.3042516483726487,-1.9559155723292296,2.2689686984363977
2.3142516483726485,-1.9459155723292296,2.2689686984363977,8.811684722447884e-05,2.3042516483726487,-1.9559155723292296,2.2689686984363977
3.132615657951246,-1.168770900124885,2.2688902603273853,-0.00018448651622705688,3.132615657951246,-1.178770900124885,2.2688902603273853
3.132615657951246,-1.168770900124885,2.2688902603273853,-0.00018448651622705688,3.132615657951246,-1.178770900124885,2.2688902603273853
2.131694778328727,-0.3515767394358887,2.268925322716062,-6.526303524011912e-05,2.131694778328727,-0.3615767394358887,2.268925322716062
2.0909816024749635,-0.3509968526807906,2.268928131818747,-6.149773017599674e-05,2.0909816024749635,-0.3609968526807906,2.258928131818747
2.0909816024749635,-0.3509968526807906,2.268928131818747,-6.149773017599674e-05,2.0909816024749635,-0.3609968526807906,2.258928131818747
1.1991643111716015,-1.2246519828471734,2.2690390278401353,0.00020177304157896028,1.1991643111716015,-1.2246519828471734,2.2590390278401355
1.197276689353444,-1.259225549594543,2.2690400277608846,0.00020618120057915146,1.197276689353444,-1.259225549594543,2.2690400277608846
1.197276689353444,-1.259225549594543,2.2690400277608846,0.00020618120057915146,1.197276689353444,-1.259225549594543,2.2690400277608846
2.123978407211583,-2.008000638404451,2.269000574736924,7.973192161226136e-05,2.113978407211583,-2.018000638404451,2.259000574736924
2.1600495307046215,-2.0093360497769113,2.268997601840792,7.631063658620166e-05,2.1500495307046217,-2.019336049776911,2.2589976018407922
2.1600495307046215,-2.0093360497769113,2.268997601840792,7.631063658620166e-05,2.1500495307046217,-2.019336049776911,2.2589976018407922
3.0574050677025673,-0.986689250148905,2.268874596719419,-0.0002218996636824115,3.0574050677025673,-0.996689250148905,2.2588745967194193
3.0574050677025673,-0.986689250148905,2.268874596719419,-0.0002218996636824115,3.0574050677025673,-0.996689250148905,2.2588745967194193
2.235126059810515,0.038062410968637085,2.2689074475424027,-0.0001086811096008204,2.225126059810515,0.028062410968637083,2.2689074475424027
