Latitude,Longitude,Altitude,Est. Latitude,Est. Longitude,Est. Altitude,Roll,Pitch,Yaw
-7.7702902,112.7536129,0.027,-7.77029020237021,112.75361290605684,0.027000066485538158,0.00019847741350531578,0.0001254262402653694,-0.03029860258102417
-7.7702902,112.7536129,0.027,-7.770290186935014,112.7536128510054,0.027000231918025232,0.00019847741350531578,0.0001254262402653694,-0.03029860258102417
-7.7702902,112.7536129,0.165,-7.770290219066518,112.75361286280244,0.1650004834310599,0.0001135990722104907,-2.3140126722864805e-05,-0.030334627628326415
-7.7702902,112.7536129,0.165,-7.770290230603325,112.75361289316082,0.16500031966040635,0.0001135990722104907,-2.3140126722864805e-05,-0.030334627628326415
-7.7702902,112.7536129,0.165,-7.770290216391598,112.75361293235171,0.1650002564173191,0.0001135990722104907,-2.3140126722864805e-05,-0.030334627628326415
-7.7702902,112.7536129,0.165,-7.770290204869774,112.75361285402718,0.16499995478212842,0.0001135990722104907,-2.3140126722864805e-05,-0.030334627628326415
-7.7702902,112.7536129,0.165,-7.770290168762553,112.75361294122638,0.1650004349081468,0.0001135990722104907,-2.3140126722864805e-05,-0.030334627628326415
-7.7702902,112.7536129,0.165,-7.770290155310426,112.75361289956835,0.16500034551778492,0.0001135990722104907,-2.3140126722864805e-05,-0.030334627628326415
-7.7702902,112.7536129,0.165,-7.770290245731935,112.75361288057746,0.16499995289193742,0.0001135990722104907,-2.3140126722864805e-05,-0.030334627628326415
-7.7702902,112.7536129,0.165,-7.7702902226158095,112.75361294567261,0.16499999040729635,0.0001135990722104907,-2.3140126722864805e-05,-0.030334627628326415
-7.7702902,112.7536129,0.165,-7.770290164393094,112.75361293878568,0.16499996820846544,0.0001135990722104907,-2.3140126722864805e-05,-0.030334627628326415
-7.7702902,112.7536129,0.165,-7.770290244478401,112.75361291305276,0.16500042744518154,0.0001135990722104907,-2.3140126722864805e-05,-0.030334627628326415
-7.7702902,112.7536129,0.165,-7.770290153724138,112.7536129133977,0.1649999957912502,0.0001135990722104907,-2.3140126722864805e-05,-0.030334627628326415
-7.7702902,112.7536129,0.165,-7.77029015831087,112.7536128851066,0.1650000971653114,0.0001135990722104907,-2.3140126722864805e-05,-0.030334627628326415
-7.7702901,112.7536129,1.101,-7.770290138105887,112.75361289317206,1.1010000409746175,5.9061992214992645e-05,0.0002684785518795252,-0.030352023243904114
-7.7702901,112.7536129,1.101,-7.770290056814065,112.7536128768358,1.1010001759223154,5.9061992214992645e-05,0.0002684785518795252,-0.030352023243904114
-7.7702901,112.7536129,1.101,-7.770290135376942,112.75361287553784,1.1010003188860646,5.9061992214992645e-05,0.0002684785518795252,-0.030352023243904114
-7.7702901,112.7536129,1.101,-7.770290147393394,112.75361285162212,1.1010003375744175,5.9061992214992645e-05,0.0002684785518795252,-0.030352023243904114
-7.7702901,112.7536129,1.101,-7.77029012399476,112.75361286083256,1.1010001945751124,5.9061992214992645e-05,0.0002684785518795252,-0.030352023243904114
-7.7702901,112.7536129,1.101,-7.770290086209706,112.75361294032184,1.101000454132014,5.9061992214992645e-05,0.0002684785518795252,-0.030352023243904114
-7.7702901,112.7536129,1.101,-7.7702900736169305,112.75361292441569,1.1010004713732982,5.9061992214992645e-05,0.0002684785518795252,-0.030352023243904114
-7.7702901,112.7536129,1.101,-7.770290144563197,112.75361286269741,1.101000205750243,5.9061992214992645e-05,0.0002684785518795252,-0.030352023243904114
-7.7702901,112.7536129,1.101,-7.770290133885999,112.75361285980263,1.101000488925285,5.9061992214992645e-05,0.0002684785518795252,-0.030352023243904114
-7.7702901,112.7536129,1.101,-7.770290094761414,112.75361286768484,1.1010000306618213,5.9061992214992645e-05,0.0002684785518795252,-0.030352023243904114
-7.7702901,112.7536129,1.101,-7.770290135386156,112.75361286849122,1.1010001630919366,5.9061992214992645e-05,0.0002684785518795252,-0.030352023243904114
-7.7702901,112.7536129,1.101,-7.770290139876328,112.75361289175001,1.101000391013014,5.9061992214992645e-05,0.0002684785518795252,-0.030352023243904114
-7.7702901,112.7536129,1.101,-7.770290061025692,112.75361292510621,1.1010002589107695,5.9061992214992645e-05,0.0002684785518795252,-0.030352023243904114
-7.7702901,112.7536129,1.93,-7.770290136100842,112.75361285105426,1.9300004817922234,0.00021590613760054113,0.00016332867089658977,-0.03032192587852478
-7.7702901,112.7536129,1.93,-7.770290056084569,112.75361291891754,1.9300003127650989,0.00021590613760054113,0.00016332867089658977,-0.03032192587852478
-7.7702901,112.7536129,1.93,-7.77029007942131,112.75361292353826,1.9299999873885927,0.00021590613760054113,0.00016332867089658977,-0.03032192587852478
-7.7702945,112.753614,2.013,-7.770294486843631,112.75361400763626,2.0130003188923986,-0.008756496757268906,0.029764750599861146,-0.05786612033843994
-7.7703164,112.7536206,1.971,-7.770316434054708,112.75362062193156,1.9710004189148433,0.009883728623390198,-0.004457421600818634,-0.15483424663543702
-7.7703164,112.7536206,1.971,-7.7703163901813435,112.7536206248139,1.9710003662931175,0.009883728623390198,-0.004457421600818634,-0.15483424663543702
-7.7703332,112.7536251,1.992,-7.7703331549304755,112.75362513246684,1.9920000053676912,0.012585178017616272,0.01306370347738266,-0.26391770839691164
-7.7703332,112.7536251,1.992,-7.770333192194495,112.75362507448378,1.9919999913509796,0.012585178017616272,0.01306370347738266,-0.26391770839691164
-7.7703332,112.7536251,1.992,-7.770333186546277,112.75362506199944,1.992000213269993,0.012585178017616272,0.01306370347738266,-0.26391770839691164
-7.7703332,112.7536251,1.992,-7.770333186746979,112.75362513848565,1.9920001765013853,0.012585178017616272,0.01306370347738266,-0.26391770839691164
-7.7703332,112.7536251,1.992,-7.770333187768828,112.75362513768044,1.9920001891206585,0.012585178017616272,0.01306370347738266,-0.26391770839691164
-7.7703332,112.7536251,1.992,-7.770333156978185,112.75362505924413,1.992000244383718,0.012585178017616272,0.01306370347738266,-0.26391770839691164
-7.7703332,112.7536251,1.992,-7.770333215597671,112.75362506361952,1.992000186159025,0.012585178017616272,0.01306370347738266,-0.26391770839691164
-7.7703332,112.7536251,1.992,-7.770333228157572,112.7536251207777,1.9920004187127214,0.012585178017616272,0.01306370347738266,-0.26391770839691164
-7.7703332,112.7536251,1.992,-7.770333192470073,112.75362508012672,1.9920002148349216,0.012585178017616272,0.01306370347738266,-0.26391770839691164
-7.7703332,112.7536251,1.992,-7.770333219286602,112.75362513917477,1.9920000270101745,0.012585178017616272,0.01306370347738266,-0.26391770839691164
-7.7703332,112.7536251,1.992,-7.770333154143232,112.7536250719263,1.9920002394450338,0.012585178017616272,0.01306370347738266,-0.26391770839691164
-7.7703332,112.7536251,1.992,-7.770333239526212,112.75362509201791,1.9920000245632483,0.012585178017616272,0.01306370347738266,-0.26391770839691164
-7.7703332,112.7536251,1.992,-7.7703332335574276,112.7536250948514,1.9919999826896484,0.012585178017616272,0.01306370347738266,-0.26391770839691164
-7.7703332,112.7536251,1.992,-7.770333222655655,112.75362511558644,1.9920003712999288,0.012585178017616272,0.01306370347738266,-0.26391770839691164
-7.7703332,112.7536251,1.992,-7.770333217858562,112.75362512173244,1.9920004039566,0.012585178017616272,0.01306370347738266,-0.26391770839691164
-7.7703332,112.7536251,1.992,-7.7703331825223465,112.75362510391767,1.9919999610039545,0.012585178017616272,0.01306370347738266,-0.26391770839691164
-7.7703332,112.7536251,1.992,-7.770333156458529,112.75362507863689,1.9920004271003464,0.012585178017616272,0.01306370347738266,-0.26391770839691164
-7.7703332,112.7536251,1.992,-7.7703331922641175,112.75362508628336,1.9920001407677828,0.012585178017616272,0.01306370347738266,-0.26391770839691164
-7.7703332,112.7536251,1.992,-7.770333215389203,112.7536250968353,1.9920002198398636,0.012585178017616272,0.01306370347738266,-0.26391770839691164
-7.7703332,112.7536251,1.992,-7.770333199588975,112.75362506088554,1.9920001854400073,0.012585178017616272,0.01306370347738266,-0.26391770839691164
-7.7703332,112.7536251,1.992,-7.770333240397921,112.75362506915135,1.9920001528562608,0.012585178017616272,0.01306370347738266,-0.26391770839691164
-7.7703332,112.7536251,1.992,-7.7703332022283575,112.75362512900737,1.9920003337054868,0.012585178017616272,0.01306370347738266,-0.26391770839691164
-7.7703332,112.7536251,1.992,-7.770333202412672,112.75362506362605,1.9920004070354045,0.012585178017616272,0.01306370347738266,-0.26391770839691164
-7.7703332,112.7536251,1.992,-7.770333234712769,112.7536250611735,1.9919999947242701,0.012585178017616272,0.01306370347738266,-0.26391770839691164
-7.7703332,112.7536251,1.992,-7.770333225448365,112.75362506466779,1.992000436410548,0.012585178017616272,0.01306370347738266,-0.26391770839691164
-7.7703332,112.7536251,1.992,-7.770333229793086,112.75362505871394,1.9920004031827436,0.012585178017616272,0.01306370347738266,-0.26391770839691164
-7.7703332,112.7536251,1.992,-7.770333181994724,112.75362511021713,1.9920001626900203,0.012585178017616272,0.01306370347738266,-0.26391770839691164
-7.7703332,112.7536251,1.992,-7.770333236961778,112.75362508860717,1.9920001659126534,0.012585178017616272,0.01306370347738266,-0.26391770839691164
-7.7703332,112.7536251,1.992,-7.770333175803816,112.75362512267459,1.9920003625614582,0.012585178017616272,0.01306370347738266,-0.26391770839691164
-7.7703332,112.7536251,1.992,-7.770333216078684,112.75362514605385,1.9920003029767621,0.012585178017616272,0.01306370347738266,-0.26391770839691164
-7.7703332,112.7536251,1.992,-7.770333226966821,112.75362513568155,1.9920000048874495,0.012585178017616272,0.01306370347738266,-0.26391770839691164
-7.7703332,112.7536251,1.992,-7.77033324386848,112.75362514454044,1.9920000973518759,0.012585178017616272,0.01306370347738266,-0.26391770839691164
-7.7703332,112.7536251,1.992,-7.770333238463104,112.75362506317227,1.9920000446189208,0.012585178017616272,0.01306370347738266,-0.26391770839691164
-7.7703332,112.7536251,1.992,-7.770333244426297,112.7536250516318,1.9920002159802435,0.012585178017616272,0.01306370347738266,-0.26391770839691164
-7.7703332,112.7536251,1.992,-7.770333214218155,112.75362507659072,1.9920003804253694,0.012585178017616272,0.01306370347738266,-0.26391770839691164
-7.7703332,112.7536251,1.992,-7.770333208494877,112.75362507078795,1.992000247450806,0.012585178017616272,0.01306370347738266,-0.26391770839691164
-7.7703332,112.7536251,1.992,-7.770333227439768,112.75362513836578,1.992000341717089,0.012585178017616272,0.01306370347738266,-0.26391770839691164
-7.7703332,112.7536251,1.992,-7.770333195458552,112.75362514722985,1.9920002571190294,0.012585178017616272,0.01306370347738266,-0.26391770839691164
-7.7703332,112.7536251,1.992,-7.77033321290579,112.75362514256881,1.9920000650225353,0.012585178017616272,0.01306370347738266,-0.26391770839691164
-7.7703332,112.7536251,1.992,-7.770333157011041,112.75362512319874,1.9920004728935532,0.012585178017616272,0.01306370347738266,-0.26391770839691164
-7.7703332,112.7536251,1.992,-7.770333249265077,112.75362514534686,1.9919999730306595,0.012585178017616272,0.01306370347738266,-0.26391770839691164
-7.7703332,112.7536251,1.992,-7.770333156259897,112.75362511593151,1.9920000421856092,0.012585178017616272,0.01306370347738266,-0.26391770839691164
-7.7703332,112.7536251,1.992,-7.770333184656614,112.75362513242823,1.992000273245885,0.012585178017616272,0.01306370347738266,-0.26391770839691164
-7.7703332,112.7536251,1.992,-7.770333159422684,112.7536250570828,1.992000482848494,0.012585178017616272,0.01306370347738266,-0.26391770839691164
-7.7703332,112.7536251,1.992,-7.7703331971119685,112.75362510034508,1.9920001344798544,0.012585178017616272,0.01306370347738266,-0.26391770839691164
-7.7703332,112.7536251,1.992,-7.770333203436017,112.75362507397008,1.9920004361567683,0.012585178017616272,0.01306370347738266,-0.26391770839691164
-7.7703332,112.7536251,1.992,-7.770333234556924,112.75362512789557,1.9920004780380458,0.012585178017616272,0.01306370347738266,-0.26391770839691164
-7.7703332,112.7536251,1.992,-7.7703331831454845,112.75362511586293,1.992000484826331,0.012585178017616272,0.01306370347738266,-0.26391770839691164
-7.7703332,112.7536251,1.992,-7.770333210996385,112.75362512082764,1.9920003867987046,0.012585178017616272,0.01306370347738266,-0.26391770839691164
-7.7703332,112.7536251,1.992,-7.77033322655718,112.7536250991592,1.991999969138339,0.012585178017616272,0.01306370347738266,-0.26391770839691164
-7.7703332,112.7536251,1.992,-7.770333152600852,112.75362505890216,1.99199998785141,0.012585178017616272,0.01306370347738266,-0.26391770839691164
-7.7703332,112.7536251,1.992,-7.7703331902344415,112.75362510617323,1.9920003193670168,0.012585178017616272,0.01306370347738266,-0.26391770839691164
-7.7703332,112.7536251,1.992,-7.770333243131508,112.75362508929506,1.9920002560046803,0.012585178017616272,0.01306370347738266,-0.26391770839691164
-7.7703332,112.7536251,1.992,-7.770333239710712,112.75362510294279,1.9920001863260435,0.012585178017616272,0.01306370347738266,-0.26391770839691164
-7.7703332,112.7536251,1.992,-7.770333168446219,112.75362507291793,1.9920004679599115,0.012585178017616272,0.01306370347738266,-0.26391770839691164
-7.7703332,112.7536251,1.992,-7.770333151817066,112.75362508778902,1.9920000379869924,0.012585178017616272,0.01306370347738266,-0.26391770839691164
-7.7703332,112.7536251,1.992,-7.770333179899377,112.75362511977981,1.9920002385369102,0.012585178017616272,0.01306370347738266,-0.26391770839691164
-7.7703332,112.7536251,1.992,-7.770333174735272,112.7536250869895,1.9920003890399587,0.012585178017616272,0.01306370347738266,-0.26391770839691164
-7.7703332,112.7536251,1.992,-7.770333249325878,112.75362507550078,1.9920000824364505,0.012585178017616272,0.01306370347738266,-0.26391770839691164
-7.7703332,112.7536251,1.992,-7.770333182512518,112.75362510848504,1.9920001801341116,0.012585178017616272,0.01306370347738266,-0.26391770839691164
-7.7703332,112.7536251,1.992,-7.770333206978854,112.75362507945837,1.9920000310876336,0.012585178017616272,0.01306370347738266,-0.26391770839691164
-7.7703332,112.7536251,1.992,-7.770333183784153,112.75362508381491,1.9920002482371495,0.012585178017616272,0.01306370347738266,-0.26391770839691164
-7.7703332,112.7536251,1.992,-7.770333167178512,112.75362510821267,1.9920003751569864,0.012585178017616272,0.01306370347738266,-0.26391770839691164
-7.7703332,112.7536251,1.992,-7.77033323715164,112.75362510020648,1.992000221373467,0.012585178017616272,0.01306370347738266,-0.26391770839691164
-7.7703332,112.7536251,1.992,-7.770333159327944,112.75362511336331,1.9920001264970406,0.012585178017616272,0.01306370347738266,-0.26391770839691164
-7.7703332,112.7536251,1.992,-7.770333245640827,112.75362505442367,1.9920001092075654,0.012585178017616272,0.01306370347738266,-0.26391770839691164
-7.7703332,112.7536251,1.992,-7.770333236218291,112.75362510499151,1.9920004862017902,0.012585178017616272,0.01306370347738266,-0.26391770839691164
-7.7703332,112.7536251,1.992,-7.7703332479482965,112.75362507243518,1.9920004078801905,0.012585178017616272,0.01306370347738266,-0.26391770839691164
-7.7703332,112.7536251,1.992,-7.770333190700702,112.75362508882989,1.9920000186868494,0.012585178017616272,0.01306370347738266,-0.26391770839691164
-7.7703332,112.7536251,1.992,-7.770333241548511,112.75362510680404,1.9920000233312753,0.012585178017616272,0.01306370347738266,-0.26391770839691164
-7.7703332,112.7536251,1.992,-7.770333201076784,112.75362513089154,1.992000039266867,0.012585178017616272,0.01306370347738266,-0.26391770839691164
-7.7703332,112.7536251,1.992,-7.77033320187378,112.75362514107302,1.9920003052609767,0.012585178017616272,0.01306370347738266,-0.26391770839691164
-7.7703332,112.7536251,1.992,-7.77033322496488,112.75362510570541,1.9920002081867887,0.012585178017616272,0.01306370347738266,-0.26391770839691164
-7.7703332,112.7536251,1.992,-7.770333174875334,112.75362507253118,1.9919999548411917,0.012585178017616272,0.01306370347738266,-0.26391770839691164
-7.7703332,112.7536251,1.992,-7.770333171344471,112.75362510964828,1.992000187051499,0.012585178017616272,0.01306370347738266,-0.26391770839691164
-7.7703332,112.7536251,1.992,-7.77033316410877,112.75362511937598,1.9919999908828607,0.012585178017616272,0.01306370347738266,-0.26391770839691164
-7.7703332,112.7536251,1.992,-7.770333222266057,112.7536251286776,1.9920002168326658,0.012585178017616272,0.01306370347738266,-0.26391770839691164
-7.7703332,112.7536251,1.992,-7.7703332265491305,112.75362512018094,1.9920003051760513,0.012585178017616272,0.01306370347738266,-0.26391770839691164
-7.7703332,112.7536251,1.992,-7.770333165597619,112.75362513256754,1.9920001883876863,0.012585178017616272,0.01306370347738266,-0.26391770839691164
-7.7703332,112.7536251,1.992,-7.770333218658801,112.75362509877205,1.992000173323106,0.012585178017616272,0.01306370347738266,-0.26391770839691164
-7.7703332,112.7536251,1.992,-7.7703331645147715,112.75362505617109,1.9920003481430064,0.012585178017616272,0.01306370347738266,-0.26391770839691164
-7.7703332,112.7536251,1.992,-7.770333216013869,112.7536251096425,1.9920000480105011,0.012585178017616272,0.01306370347738266,-0.26391770839691164
-7.7703332,112.7536251,1.992,-7.770333197795797,112.75362509615051,1.9920004604389678,0.012585178017616272,0.01306370347738266,-0.26391770839691164
-7.7703332,112.7536251,1.992,-7.770333243232839,112.75362514328297,1.9920002800249343,0.012585178017616272,0.01306370347738266,-0.26391770839691164
-7.7703332,112.7536251,1.992,-7.770333214350841,112.75362507162261,1.9920002603500102,0.012585178017616272,0.01306370347738266,-0.26391770839691164
-7.7703332,112.7536251,1.992,-7.770333169712446,112.75362513847807,1.9920002507144288,0.012585178017616272,0.01306370347738266,-0.26391770839691164
-7.7703332,112.7536251,1.992,-7.77033316697653,112.75362511816557,1.9919999518838496,0.012585178017616272,0.01306370347738266,-0.26391770839691164
-7.7703332,112.7536251,1.992,-7.7703332423719536,112.75362506429457,1.9920004179158681,0.012585178017616272,0.01306370347738266,-0.26391770839691164
-7.7703332,112.7536251,1.992,-7.770333193970005,112.75362510027355,1.9920004162288718,0.012585178017616272,0.01306370347738266,-0.26391770839691164
-7.7703332,112.7536251,1.992,-7.77033319964479,112.75362507308742,1.9920000687399972,0.012585178017616272,0.01306370347738266,-0.26391770839691164
-7.7703332,112.7536251,1.992,-7.7703332199717945,112.75362505291265,1.9920002568915993,0.012585178017616272,0.01306370347738266,-0.26391770839691164
-7.7703332,112.7536251,1.992,-7.770333155772731,112.75362510846719,1.9920004843447803,0.012585178017616272,0.01306370347738266,-0.26391770839691164
-7.7703332,112.7536251,1.992,-7.770333201986952,112.75362506140246,1.9920003717870043,0.012585178017616272,0.01306370347738266,-0.26391770839691164
-7.7703332,112.7536251,1.992,-7.770333249928381,112.75362508799958,1.9920003476459258,0.012585178017616272,0.01306370347738266,-0.26391770839691164
-7.7703332,112.7536251,1.992,-7.770333175906802,112.75362514128395,1.9920002253756421,0.012585178017616272,0.01306370347738266,-0.26391770839691164
-7.7703332,112.7536251,1.992,-7.77033317105957,112.75362507491475,1.992000498745142,0.012585178017616272,0.01306370347738266,-0.26391770839691164
-7.7703332,112.7536251,1.992,-7.770333199701822,112.7536251272772,1.9920000852235984,0.012585178017616272,0.01306370347738266,-0.26391770839691164
-7.7703332,112.7536251,1.992,-7.770333150596142,112.75362507397786,1.992000158498521,0.012585178017616272,0.01306370347738266,-0.26391770839691164
-7.7703332,112.7536251,1.992,-7.770333183754402,112.75362511121715,1.9920002592218418,0.012585178017616272,0.01306370347738266,-0.26391770839691164
-7.7703332,112.7536251,1.992,-7.770333232830213,112.75362513230297,1.9920004355832504,0.012585178017616272,0.01306370347738266,-0.26391770839691164
-7.7703332,112.7536251,1.992,-7.7703332136906385,112.75362508958527,1.9920002655557512,0.012585178017616272,0.01306370347738266,-0.26391770839691164
-7.7703332,112.7536251,1.992,-7.770333247149041,112.75362509853623,1.9920002230844904,0.012585178017616272,0.01306370347738266,-0.26391770839691164
-7.7703332,112.7536251,1.992,-7.77033319402372,112.75362507957385,1.9920000296153604,0.012585178017616272,0.01306370347738266,-0.26391770839691164
-7.7703332,112.7536251,1.992,-7.770333157490333,112.75362505439666,1.9920004379186376,0.012585178017616272,0.01306370347738266,-0.26391770839691164
-7.7703332,112.7536251,1.992,-7.770333246663081,112.75362513800488,1.992000425976608,0.012585178017616272,0.01306370347738266,-0.26391770839691164
-7.7703332,112.7536251,1.992,-7.7703331516402026,112.7536251382809,1.9920003006555134,0.012585178017616272,0.01306370347738266,-0.26391770839691164
-7.7703332,112.7536251,1.992,-7.770333152751003,112.75362512888204,1.9920002838316553,0.012585178017616272,0.01306370347738266,-0.26391770839691164
-7.7703332,112.7536251,1.992,-7.770333237304762,112.75362510461923,1.9920002733694653,0.012585178017616272,0.01306370347738266,-0.26391770839691164
-7.7703332,112.7536251,1.992,-7.7703331722434505,112.75362506192037,1.9920004387427817,0.012585178017616272,0.01306370347738266,-0.26391770839691164
-7.7703332,112.7536251,1.992,-7.770333221321621,112.75362513745503,1.9920000533063131,0.012585178017616272,0.01306370347738266,-0.26391770839691164
-7.7703332,112.7536251,1.992,-7.770333176402507,112.75362506282904,1.9920000536198585,0.012585178017616272,0.01306370347738266,-0.26391770839691164
-7.7703332,112.7536251,1.992,-7.770333155129683,112.75362509082976,1.9920001591427134,0.012585178017616272,0.01306370347738266,-0.26391770839691164
-7.7703332,112.7536251,1.992,-7.770333223858021,112.7536250865402,1.9920001341146136,0.012585178017616272,0.01306370347738266,-0.26391770839691164
