Latitude,Longitude,Altitude,Est. Latitude,Est. Longitude,Est. Altitude
-35.3632308,149.1652351,1.498,-35.363230699999995,149.16523469999998,1.4979999
-35.3632308,149.1652351,1.498,-35.363230599999994,149.1652354,1.4979996
-35.3632308,149.1652351,1.498,-35.3632304,149.1652346,1.4980002
-35.3632308,149.1652351,1.498,-35.363230599999994,149.16523519999998,1.4979998
-35.3632308,149.1652351,1.498,-35.3632304,149.16523479999998,1.498
-35.3632308,149.1652351,1.498,-35.363230699999995,149.16523479999998,1.4979998
-35.3632308,149.1652351,1.498,-35.3632311,149.1652351,1.4980002
-35.3632308,149.1652351,1.498,-35.3632311,149.16523469999998,1.4979997
-35.3632308,149.1652351,1.498,-35.3632308,149.1652355,1.4979999
-35.3632308,149.1652351,1.498,-35.3632308,149.1652354,1.4979995
-35.3632308,149.1652351,1.498,-35.36323049999999,149.1652351,1.4979998
-35.3632308,149.1652351,1.498,-35.3632309,149.1652355,1.4979996
-35.3632308,149.1652351,1.498,-35.363231,149.1652349,1.4980003
-35.3632308,149.1652351,1.498,-35.363231199999994,149.1652346,1.4979996
-35.3632308,149.1652351,1.498,-35.363231199999994,149.1652349,1.4979995
-35.3632308,149.1652351,1.498,-35.363230699999995,149.16523469999998,1.4979997
-35.3632308,149.1652351,1.498,-35.363231,149.1652349,1.4979999
-35.3632308,149.1652351,1.498,-35.3632309,149.16523529999998,1.4979997
-35.3632308,149.1652351,1.498,-35.3632311,149.1652351,1.4979997
-35.3632308,149.1652351,1.498,-35.3632309,149.1652346,1.4980003
-35.3632308,149.1652351,1.498,-35.363231,149.1652351,1.4980002
-35.3632308,149.1652351,1.498,-35.3632308,149.1652351,1.4979999
-35.3632308,149.1652351,1.498,-35.363230699999995,149.1652355,1.498
-35.3632308,149.1652351,1.498,-35.36323049999999,149.16523479999998,1.4980001
-35.3632308,149.1652351,1.498,-35.3632311,149.1652346,1.4980001
-35.3632308,149.1652351,1.498,-35.3632309,149.16523529999998,1.4980004
-35.3632308,149.1652351,1.498,-35.3632308,149.1652349,1.498
-35.3632308,149.1652351,1.498,-35.3632304,149.16523479999998,1.4980004
-35.3632308,149.1652351,1.498,-35.363231,149.1652355,1.4980002
-35.3632308,149.1652351,1.498,-35.36323049999999,149.16523469999998,1.4979999
-35.3632308,149.1652351,1.498,-35.3632311,149.1652354,1.4979996
-35.3632308,149.1652351,1.498,-35.3632311,149.1652351,1.4979997
-35.3632308,149.1652351,1.498,-35.3632309,149.1652354,1.4980004
-35.3632308,149.1652351,1.498,-35.363230699999995,149.16523529999998,1.4980004
-35.3632308,149.1652351,1.498,-35.363231,149.1652355,1.4979996
-35.3632308,149.1652351,1.498,-35.3632309,149.1652346,1.498
-35.3632308,149.1652351,1.498,-35.3632309,149.16523529999998,1.4979997
-35.3632308,149.1652351,1.498,-35.363231299999995,149.1652346,1.4979996
-35.3632308,149.1652351,1.498,-35.363230599999994,149.1652349,1.4980001
-35.3632308,149.1652351,1.498,-35.3632309,149.16523519999998,1.4979996
-35.3632308,149.1652351,1.498,-35.3632308,149.1652349,1.4979998
-35.3632308,149.1652351,1.498,-35.3632309,149.1652355,1.4980002
-35.3632308,149.1652351,1.498,-35.363231,149.1652349,1.4979995
-35.3632308,149.1652351,1.498,-35.3632309,149.1652354,1.4980002
-35.3632308,149.1652351,1.498,-35.363230599999994,149.1652349,1.4979999
-35.3632308,149.1652351,1.498,-35.3632308,149.16523519999998,1.4979997
-35.3632308,149.1652351,1.498,-35.363230599999994,149.165235,1.4979996
-35.3632308,149.1652351,1.498,-35.363230699999995,149.1652354,1.4980003
-35.3632308,149.1652351,1.498,-35.36323049999999,149.1652355,1.4979998
-35.3632308,149.1652351,1.498,-35.363231199999994,149.16523519999998,1.4980004
-35.3632308,149.1652351,1.498,-35.3632304,149.16523479999998,1.4979995
-35.3632308,149.1652351,1.498,-35.3632309,149.1652354,1.4979995
-35.3632308,149.1652351,1.498,-35.3632311,149.16523519999998,1.4979996
-35.3632308,149.1652351,1.498,-35.363231299999995,149.16523519999998,1.4979999
-35.3632308,149.1652351,1.498,-35.363231299999995,149.16523519999998,1.4979997
-35.3632308,149.1652351,1.498,-35.3632308,149.1652354,1.4979997
-35.3632308,149.1652351,1.498,-35.363231299999995,149.16523529999998,1.498
-35.3632308,149.1652351,1.498,-35.363231299999995,149.16523529999998,1.4979996
-35.3632308,149.1652351,1.498,-35.36323049999999,149.1652355,1.4980002
-35.3632308,149.1652351,1.498,-35.363230699999995,149.16523469999998,1.4979995
-35.3632308,149.1652351,1.498,-35.363231299999995,149.1652351,1.4979999
-35.3632308,149.1652351,1.498,-35.3632304,149.16523529999998,1.4979995
-35.3632308,149.1652351,1.498,-35.363230699999995,149.16523469999998,1.4979996
-35.3632308,149.1652351,1.498,-35.36323049999999,149.1652346,1.4979998
-35.3632308,149.1652351,1.498,-35.3632308,149.16523469999998,1.4980003
-35.3632308,149.1652351,1.498,-35.363230699999995,149.1652351,1.4979998
-35.3632308,149.1652351,1.498,-35.3632311,149.1652355,1.4979998
-35.3632308,149.1652351,1.498,-35.3632311,149.1652354,1.4979998
-35.3632308,149.1652351,1.498,-35.363230599999994,149.1652355,1.4980001
-35.3632308,149.1652351,1.498,-35.3632309,149.16523479999998,1.4979995
-35.3632308,149.1652351,1.498,-35.3632311,149.16523519999998,1.4979996
-35.3632308,149.1652351,1.498,-35.3632308,149.16523519999998,1.4979995
-35.3632308,149.1652351,1.498,-35.3632311,149.16523529999998,1.4979998
-35.3632308,149.1652351,1.498,-35.3632304,149.165235,1.4979995
-35.3632308,149.1652351,1.498,-35.363230599999994,149.1652346,1.4980004
-35.3632308,149.1652351,1.498,-35.3632308,149.1652346,1.4979997
-35.3632308,149.1652351,1.498,-35.3632309,149.16523479999998,1.4979999
-35.3632308,149.1652351,1.498,-35.36323049999999,149.165235,1.4980003
-35.3632308,149.1652351,1.498,-35.3632304,149.16523469999998,1.4980003
-35.3632308,149.1652351,1.498,-35.3632311,149.16523469999998,1.4980002
-35.3632308,149.1652351,1.498,-35.3632309,149.16523479999998,1.4980003
-35.3632308,149.1652351,1.498,-35.3632311,149.16523469999998,1.4979998
-35.3632308,149.1652351,1.498,-35.363231,149.165235,1.4979997
-35.3632308,149.1652351,1.498,-35.3632309,149.1652354,1.4979996
-35.3632308,149.1652351,1.498,-35.3632304,149.1652346,1.4979995
-35.3632308,149.1652351,1.498,-35.363230599999994,149.16523479999998,1.4979996
-35.3632308,149.1652351,1.498,-35.3632304,149.16523529999998,1.4980002
-35.3632308,149.1652351,1.498,-35.3632311,149.16523529999998,1.4980001
-35.3632308,149.1652351,1.498,-35.363231299999995,149.1652354,1.4979998
-35.3632308,149.1652351,1.498,-35.363231299999995,149.16523529999998,1.4980001
-35.3632308,149.1652351,1.498,-35.3632309,149.1652349,1.4980002
-35.3632308,149.1652351,1.498,-35.3632309,149.16523479999998,1.4979995
-35.3632308,149.1652351,1.498,-35.3632311,149.1652351,1.4980003
